Artist,Track,acousticness,danceability,duration_ms,energy,followers,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence
Mitchel Musso,Odd Man Out,0.00601,0.594,210333,0.789,217319,0.0,0,0.116,-4.656,0,14,0.0338,110.031,4,0.411
Aly & Fila,Paradise,0.848,0.424,308180,0.454,118546,0.0617,4,0.126,-9.973,0,14,0.0288,140.025,4,0.101
Wilco,Sonny Feeling,0.044,0.577,251053,0.843,519378,7.59e-05,2,0.228,-5.173,1,22,0.0393,123.815,4,0.433
Housse De Racket,Synthetiseur,0.000126,0.677,209453,0.828,18566,0.000486,2,0.546,-5.574,0,10,0.044,123.965,4,0.675
Yeasayer,Madder Red,0.0121,0.446,243613,0.851,179276,0.0194,4,0.143,-8.098,0,35,0.0385,164.02,4,0.274
Armored Saint,Left Hook from Right Field,0.00229,0.431,331000,0.959,42749,0.0,5,0.473,-7.343,0,13,0.0981,164.903,4,0.2
Battle of Mice,Yellow and Black,0.0235,0.38,464373,0.662,32844,0.00193,2,0.382,-5.957,1,10,0.0398,140.222,4,0.125
Standard Fare,I Know It's Hard,0.000968,0.478,199280,0.732,2370,0.0,3,0.326,-4.77,0,2,0.0299,110.244,4,0.349
Frisco,The Elite,0.379,0.572,228947,0.616,35676,0.0,6,0.0709,-10.502,1,11,0.437,140.05,4,0.705
Estopa,Rumba Ke Tumba,0.161,0.549,187573,0.958,1030399,5.27e-06,9,0.0662,-3.268,0,32,0.152,101.1,4,0.732
Alex Kenji,Adelante,3.4e-05,0.806,390547,0.683,161,0.876,9,0.0736,-7.861,0,5,0.0893,128.014,4,0.0405
Plump DJs,Torque of The Devil,0.0149,0.464,279971,0.99,880476,0.0258,8,0.264,-4.801,1,3,0.113,129.748,4,0.334
Anton Chernikov,Kerudu,0.000147,0.48,502637,0.953,120,0.856,7,0.746,-9.242,1,0,0.114,135.977,4,0.0826
Vampire Weekend,Cousins,0.00123,0.499,145267,0.809,1557164,0.0,11,0.0707,-5.132,1,50,0.206,176.11,4,0.808
Commisioned,Love Isn't Love,0.516,0.421,311613,0.291,880476,0.0,1,0.0951,-14.213,1,1,0.0333,113.593,4,0.294
Kevin Devine,Tomorrow's Just Too Late,0.795,0.573,160320,0.235,38072,0.0,7,0.116,-13.91,1,14,0.0595,142.432,4,0.605
OneRepublic,Marchin On,0.357,0.507,251680,0.815,9730523,0.0098,11,0.133,-8.558,1,42,0.0704,123.024,4,0.308
Flyleaf,Missing,0.000273,0.468,174440,0.923,710833,2.38e-05,7,0.352,-3.574,1,40,0.0567,136.957,4,0.297
Pedra Leticia,Como Nossos Pais (Nos Aguentam)?,0.256,0.46,320234,0.699,175252,0.0,9,0.219,-11.871,1,26,0.231,111.267,4,0.39
Elysia,Crown of Thorns,0.000276,0.321,253237,0.928,2626,0.0727,7,0.0417,-4.901,1,6,0.0572,109.431,4,0.271
PATY CANTU,Me Quedo Sola,0.0913,0.595,233382,0.463,1309837,0.0,7,0.0808,-6.556,1,55,0.0238,78.014,4,0.16
Mystery Girls,I Don't Need You,0.000474,0.162,158347,0.787,176,1.38e-06,4,0.192,-7.859,1,0,0.0432,151.879,4,0.747
The Cube Guys,Baba O'Riley,0.000883,0.6,251719,0.804,7411,0.153,6,0.162,-7.933,1,46,0.0413,127.976,4,0.562
Kristy Lee Cook,Baby Believe,0.595,0.543,259893,0.591,6639,0.0,5,0.175,-4.864,1,3,0.0273,126.757,3,0.154
Tim Knol,When I Am King,0.104,0.492,128747,0.809,10966,1.22e-05,7,0.135,-6.367,1,20,0.0365,158.392,4,0.841
Carbon Leaf,Lake Of Silver Bells,0.443,0.524,335120,0.827,20050,0.000134,8,0.112,-5.567,0,19,0.0541,133.983,4,0.145
Taylor Swift,Forever & Always,0.0752,0.608,225320,0.821,28317165,0.0,10,0.11,-4.985,1,52,0.0576,128.042,4,0.544
Melody Gardot,Who Will Comfort Me,0.665,0.78,296320,0.427,398525,0.00197,5,0.0975,-9.825,1,41,0.0491,138.058,4,0.358
Joanna Wang,Aubrey,0.837,0.339,247520,0.195,73052,0.00171,10,0.143,-12.215,1,26,0.0318,129.06,4,0.238
Spencer Parker,Untitled Head,0.000453,0.808,552356,0.857,880476,0.956,10,0.124,-9.154,1,6,0.0601,125.008,4,0.542
The All-American Rejects,Breakin',0.000144,0.512,238627,0.889,1785702,0.000177,11,0.107,-4.958,1,32,0.0419,134.102,4,0.564
Leona Naess,On My Mind,0.938,0.494,149307,0.093,6663,9.29e-06,7,0.101,-14.422,1,5,0.043,123.578,4,0.286
The Airborne Toxic Event,Sometime Around Midnight,0.00229,0.472,303587,0.836,160135,0.00351,8,0.126,-5.167,1,55,0.0483,126.009,4,0.148
Belleruche,Idea Three,0.544,0.955,236840,0.32,41257,0.00854,11,0.113,-12.226,0,11,0.239,114.58,4,0.426
There For Tomorrow,A Little Faster,0.000842,0.404,184547,0.946,48418,0.0,5,0.355,-3.318,0,56,0.174,169.082,4,0.787
Murray Head,Des Funambules,0.872,0.689,190267,0.305,20763,0.0,8,0.108,-9.152,0,3,0.0441,126.006,4,0.469
Star Fucking Hipsters,Zombie Christ,0.00422,0.449,179867,0.965,29098,8.1e-06,10,0.173,-4.428,0,24,0.158,119.678,4,0.48
Veil Veil Vanish,The Upstairs Room,1.8e-05,0.347,210080,0.954,880476,0.812,2,0.308,-6.712,1,3,0.0786,154.08,4,0.183
Dr. Alban,The One,0.00223,0.718,241067,0.795,102185,0.00653,5,0.34,-7.232,0,63,0.0386,124.692,4,0.843
Shazam,Luckier,0.133,0.629,194563,0.911,1148,0.899,5,0.304,-6.492,1,17,0.0429,106.023,4,0.722
Tim Fite,Line By Line,0.572,0.797,206373,0.424,3557,2.55e-05,4,0.0436,-7.524,0,3,0.0679,96.391,4,0.647
Julian Jeweil,Soho,0.0104,0.733,364053,0.625,8183,0.888,10,0.111,-6.456,0,2,0.038,127.017,4,0.044
Zimmers Hole,Alright,1.75e-05,0.462,191000,0.908,5864,0.00328,10,0.137,-5.916,1,10,0.168,165.91,4,0.246
Jason Aldean,On My Highway,0.485,0.516,226880,0.484,3751026,0.0,1,0.11,-5.346,1,41,0.0284,148.442,4,0.344
Catfish Haven,No Escape,0.615,0.621,331760,0.669,302,0.00738,10,0.237,-6.171,1,0,0.039,92.998,4,0.397
The Sound Of Animals Fighting,Uzbekistan,0.0171,0.31,447520,0.947,45524,0.329,0,0.679,-6.729,1,17,0.208,114.711,4,0.31
Gemini Five,Here's Looking At You Kid,1.16e-06,0.355,227240,0.854,4938,0.604,1,0.147,-6.513,1,0,0.0501,165.084,4,0.325
Basshunter,Day & Night,0.0491,0.613,173714,0.994,331711,0.0425,4,0.15,-4.879,1,24,0.0491,145.032,4,0.626
OneRepublic,Missing Persons 1 & 2,0.491,0.269,299427,0.443,9730523,0.00169,0,0.093,-12.359,1,39,0.0388,164.877,3,0.087
Hablando en Plata,Ojos De Dios,0.0671,0.701,190720,0.76,29078,1.22e-05,4,0.394,-5.798,0,12,0.0707,91.008,4,0.872
Wasis Diop,Ku La Soxla,0.923,0.607,56000,0.3,3346,0.845,7,0.106,-15.284,0,2,0.0367,120.232,4,0.134
Home Of The Lame,Big Machines,0.00168,0.454,209560,0.741,235,7.52e-05,11,0.0991,-8.401,0,0,0.037,180.155,4,0.633
Lemon & Einar K,Anticipation,1.79e-05,0.446,56062,0.999,100194,0.952,0,0.331,-6.897,1,8,0.0702,137.011,4,0.718
3-11 Porter,Back To You,0.534,0.418,252000,0.495,3651,0.149,3,0.0939,-10.234,1,11,0.0693,97.225,4,0.789
The Grouch & Eligh,Intro (feat. Mystic),0.318,0.597,171867,0.49,22792,4.6e-05,3,0.516,-4.143,0,6,0.0428,90.026,4,0.0526
Opeth,Burden [Edit],0.00486,0.46,254246,0.86,533621,0.000862,2,0.138,-5.714,0,17,0.04,120.068,4,0.366
Alessi's Ark,Let's Race,0.404,0.322,198040,0.402,5150,4.73e-05,0,0.289,-8.206,0,1,0.0309,106.203,3,0.119
Pastora,Paseo Encendido,0.504,0.637,219187,0.76,26413,0.225,4,0.134,-6.207,0,1,0.0303,124.95,4,0.4
Natalie Bassingthwaighte,Love Like This,0.00432,0.627,234667,0.937,12936,1.24e-05,1,0.342,-3.241,0,8,0.052,125.974,4,0.653
Papercuts,Jet Plane,0.195,0.495,300320,0.578,12510,0.955,7,0.146,-9.087,1,9,0.0283,140.587,4,0.327
Speech Debelle,Speech Therapy,0.486,0.729,181413,0.704,7190,0.0,7,0.12,-5.66,1,19,0.314,99.995,4,0.485
Take The Crown,Love At It's Worst,0.00249,0.435,203747,0.903,996,0.0,9,0.164,-3.877,0,2,0.0516,114.028,4,0.418
Sean Kingston,Fire Burning,0.0192,0.839,239987,0.804,1709208,0.0,1,0.331,-2.513,1,69,0.0329,122.973,4,0.888
Cecilia Bartoli / Il Giardino Armonico / Giovanni Antonini,In braccio a mille furie,0.938,0.54,172800,0.455,53175,0.43,11,0.12,-13.2,1,0,0.041,143.522,4,0.876
Juicy J,Hustle Till I Die (feat. V Slash),0.482,0.69,161733,0.766,2125773,0.000141,1,0.406,-7.2,1,24,0.272,147.928,4,0.445
Superchick,Rock What You Got (Fight Underdog Fight! Mix),0.037,0.478,158093,0.823,43927,0.0,5,0.108,-3.625,0,18,0.0884,188.038,4,0.799
Sugababes,Girls,0.000105,0.605,191133,0.848,380243,0.0314,11,0.151,-4.554,0,27,0.0295,102.977,4,0.717
Playboy Tre,Wild,0.863,0.563,42080,0.786,302,0.0,8,0.896,-7.435,1,0,0.658,78.849,1,0.767
Malente,Music Forever,0.0117,0.888,356947,0.567,1271,0.302,11,0.335,-9.431,0,0,0.179,127.045,4,0.481
Dave Hollister,Striving,0.142,0.421,273600,0.683,271822,0.0,2,0.0487,-7.113,0,23,0.268,173.053,4,0.733
Throttlerod,Buffalo,0.00193,0.272,234600,0.917,1648,0.0295,11,0.339,-4.018,1,0,0.124,163.698,4,0.338
Chely Wright,Shadows Of Doubt,0.747,0.453,378253,0.125,74788,0.000522,3,0.114,-17.166,1,6,0.036,86.132,3,0.18
Sent By Ravens,Stone Soup,5.9e-05,0.349,178773,0.889,26884,0.0,9,0.312,-3.503,1,16,0.0544,160.077,4,0.456
Yanou,Children of the sun,0.000129,0.608,236756,0.818,1845,1.07e-05,10,0.752,-5.481,0,25,0.12,126.89,4,0.585
Miss Kittin,Wash 'n' Dry,0.961,0.558,255880,0.163,90568,0.0993,3,0.101,-11.29,1,12,0.035,130.53,4,0.0548
Merauder,Ahora,3.66e-05,0.373,258400,0.953,13633,0.211,7,0.638,-6.333,1,7,0.118,179.189,4,0.158
Stephen Dale Petit,69 Duke Street,0.986,0.537,102680,0.28,267,0.848,7,0.209,-12.959,1,0,0.0346,56.6,4,0.769
Scar'd Sanity,Window Pain,3.5e-06,0.424,264800,0.706,2,0.0117,0,0.437,-5.737,1,0,0.0343,97.982,4,0.446
Calexico,Falling From Sleeves,0.925,0.433,80240,0.15,144070,0.911,11,0.114,-20.196,0,11,0.0264,159.064,3,0.345
Rio En Medio,The Diamond Wall,0.983,0.252,201987,0.367,2045,0.267,11,0.109,-16.682,1,1,0.0334,101.569,4,0.183
Yeah Yeah Yeahs,Zero,0.00113,0.504,265787,0.947,889892,0.313,11,0.383,-4.11,1,42,0.106,124.013,4,0.147
DJ Fait,Love will save the day,0.000364,0.523,355141,0.993,880476,0.233,10,0.0634,-4.791,1,7,0.045,141.99,4,0.304
As Cities Burn,Pirate Blues,0.0135,0.268,248667,0.653,35287,0.0,6,0.0752,-8.103,1,22,0.0415,133.068,4,0.395
Hackneyed,Putrid,2.35e-05,0.59,281280,0.93,3695,0.601,10,0.0723,-3.399,0,2,0.062,124.931,4,0.369
Rufige Kru,Lost Rufige,0.014,0.415,132973,0.514,152,0.895,1,0.17,-10.659,1,0,0.0393,174.126,4,0.254
Monica Naranjo,Para Siempre,0.0258,0.498,225400,0.852,369059,0.0,9,0.14,-4.394,1,21,0.0633,90.081,4,0.343
Playdoe,Freeze Step,0.0753,0.713,178305,0.656,106,0.0268,1,0.147,-13.194,1,0,0.112,140.044,4,0.77
Eminem,Bagpipes From Baghdad,0.104,0.74,283067,0.915,34315215,0.0,5,0.0853,-2.472,0,54,0.211,93.035,4,0.382
Northern Lite,Girl With A Gun,0.13,0.605,248293,0.926,22020,0.000173,1,0.96,-7.457,1,1,0.0972,157.948,4,0.568
Tickley Feather,Roses Of Romance,0.352,0.58,104200,0.406,725,0.9,8,0.0825,-6.148,0,2,0.0263,140.727,4,0.329
Gramatik,Tearin' It Up,0.0965,0.843,256438,0.889,538040,0.115,9,0.0389,-4.385,0,43,0.135,106.938,4,0.556
Ephel Duath,Bella Morte,0.0108,0.544,143933,0.85,4927,0.0579,11,0.108,-4.982,1,1,0.072,139.739,4,0.603
Ansur,Sierra Day,0.00439,0.219,353027,0.824,337,0.045,4,0.165,-4.999,0,2,0.0571,174.915,5,0.198
Christian Scott,An Unending Repentance,0.699,0.344,580160,0.516,89196,0.213,11,0.177,-12.069,0,11,0.0322,113.485,4,0.261
Monsters Of Folk,Map Of The World,0.379,0.574,264373,0.462,49106,0.00123,11,0.111,-9.553,0,29,0.0375,93.318,4,0.0959
Kristin Chenoweth / Idina Menzel,For Good,0.945,0.261,306893,0.137,880476,0.0,1,0.109,-14.076,1,53,0.0409,76.603,4,0.246
Shafiq Husayn,No Moor,0.333,0.42,186147,0.729,14236,0.0,7,0.244,-7.298,1,3,0.2,87.417,4,0.657
Nikola Sarcevic,Bocka Av,0.047,0.478,175733,0.62,5064,0.0,0,0.15,-6.84,1,10,0.025,92.726,4,0.801
Six Finger Satellite,Herpe Gimme Strength,0.000297,0.408,124773,0.891,4210,0.382,11,0.442,-5.173,1,3,0.0468,128.053,4,0.716
Seven Mary Three,Upside Down,0.131,0.533,262013,0.722,156543,0.0218,7,0.23,-7.442,1,19,0.0267,116.187,4,0.536
Course Of Nature,Live Again,5.35e-05,0.429,227187,0.905,10475,8.49e-05,10,0.353,-2.702,0,14,0.0406,142.146,4,0.591
Golden Silvers,Another Universe,0.194,0.417,291960,0.58,3645,0.0,3,0.133,-7.392,1,0,0.0387,122.538,4,0.177
Hot Chip,Wrestlers,0.544,0.907,226958,0.46,520901,0.00132,0,0.344,-6.787,1,27,0.0559,129.954,4,0.261
Kris Menace,Metropolis,0.0246,0.803,336362,0.894,8781,0.876,11,0.105,-6.698,0,7,0.0446,119.984,4,0.175
Martin Buttrich,I Lost My Wallet,0.0141,0.791,468763,0.8,16267,0.946,7,0.0954,-11.113,0,3,0.0624,127.987,4,0.866
Meat Katie,Tension,3.47e-05,0.8,359825,0.704,3917,0.72,10,0.0548,-7.0,0,0,0.0465,128.003,4,0.332
Cataract,Blackest Hour,1.26e-05,0.186,400653,0.974,3566,0.0366,5,0.0707,-3.688,1,11,0.0806,85.664,4,0.126
David Fathead Newman,The Blessing,0.888,0.594,427920,0.398,3136,0.381,7,0.138,-10.781,1,1,0.0346,85.888,4,0.568
The Juan MacLean,Human Disaster,0.0444,0.714,390943,0.895,33746,0.891,5,0.221,-4.976,0,7,0.0488,117.016,4,0.796
Sheek Louch,Time 2 Get Paid,0.0601,0.661,103307,0.445,149,0.948,4,0.218,-7.537,0,6,0.183,193.924,4,0.437
Chromeo,Turbo It's Your Birthday,0.836,0.0,14935,0.0211,880476,0.0,0,0.0875,-12.034,1,0,0.0,0.0,0,0.0
Who Made Who,Small Town City,0.0653,0.797,212427,0.594,88796,0.83,1,0.575,-9.749,1,15,0.0694,106.018,4,0.688
One Block Radius,Everyone I've Ever Known,0.0779,0.653,216440,0.713,437,0.0,1,0.401,-3.755,0,1,0.179,99.645,4,0.406
A Made Up Sound,Rework,0.00171,0.786,365583,0.861,4231,0.831,11,0.0784,-9.294,0,2,0.113,130.011,4,0.309
Bret Michaels,Go That Far,0.000103,0.582,172667,0.492,26314,0.00233,11,0.347,-16.457,1,33,0.0358,131.091,4,0.8
Christina Rosenvinge,La distancia adecuada,0.502,0.652,256693,0.55,35070,0.0123,0,0.115,-7.74,1,32,0.0238,83.316,4,0.632
Gentleman Reg,Oh My God,0.909,0.583,304160,0.25,880,0.0455,2,0.093,-12.015,1,0,0.035,104.117,5,0.178
Aloha From Hell,How Come You Are The One,0.00479,0.538,223613,0.922,5140,0.0675,4,0.223,-4.434,0,4,0.0462,122.935,4,0.697
The Watson Twins,Harpeth River,0.128,0.523,175493,0.523,5739,0.0,11,0.0966,-7.715,1,2,0.0479,147.756,4,0.27
Buraka Som Sistema,New Africas Pt 2,0.103,0.488,235707,0.816,70435,0.727,1,0.0661,-9.275,1,11,0.0731,102.567,3,0.384
Les Petits Pilous,Booty Pills,0.00193,0.794,238538,0.767,4393,0.841,1,0.118,-10.101,0,3,0.0728,129.986,4,0.0374
Turin Brakes,The Invitation,0.354,0.503,209960,0.392,52648,2.96e-05,2,0.091,-10.887,1,2,0.0269,131.92,3,0.216
Paul Englishby,Edyth's Beauty Salon,0.582,0.717,108493,0.359,1174,0.501,0,0.0627,-10.666,1,8,0.036,100.015,4,0.646
Woody Guthrie,You Gotta Go Down And Join The Union,0.941,0.719,152680,0.341,104774,2.37e-06,4,0.121,-13.027,1,21,0.0434,110.431,4,0.617
The Battle Royale,Shook Up,0.788,0.655,210867,0.479,151,0.0,0,0.161,-9.65,1,0,0.0308,117.937,4,0.487
Electronicat,In Limbo,0.238,0.149,175467,0.873,4105,0.0038,6,0.36,-8.365,1,0,0.11,92.679,5,0.229
Peter Bradley Adams,Always,0.724,0.643,200800,0.436,74428,0.459,1,0.11,-12.245,1,60,0.0273,91.485,4,0.422
Sent By Ravens,An Honest Heart,0.00327,0.332,191747,0.947,26884,0.0,9,0.323,-4.503,1,21,0.102,181.971,4,0.585
Krokus,Firestar,1.58e-05,0.527,222813,0.989,151854,0.493,1,0.228,-3.936,1,17,0.0649,110.016,4,0.582
Melanie Fiona,Bang Bang,0.000187,0.641,208373,0.828,523529,5.71e-05,7,0.164,-6.267,1,25,0.134,134.912,4,0.742
IMMORTAL,Arctic Swarm,1.88e-06,0.156,241813,0.932,170480,0.883,9,0.337,-4.302,1,19,0.067,134.756,4,0.113
Slim Cessna's Auto Club,An Introduction To The Power Of Braces - Arms,0.819,0.398,77840,0.281,10251,0.0,0,0.435,-12.259,0,10,0.0451,103.638,5,0.647
Manafest,Free,0.00172,0.604,237333,0.922,107526,3.34e-05,1,0.358,-3.039,1,14,0.145,90.914,4,0.301
The Twilight Sad,I Became A Prostitute,0.00231,0.501,320453,0.896,49561,0.181,10,0.109,-5.52,0,17,0.0514,123.998,4,0.426
Martin Orford,Grand Designs,0.09,0.393,597547,0.818,602,0.00378,8,0.126,-3.332,1,7,0.0355,140.026,4,0.246
Jesus On Extasy,Dead Presidents,0.00979,0.611,252747,0.804,3032,1.39e-06,10,0.334,-4.664,1,0,0.0527,124.985,4,0.509
DJ Sequenza,Rhythm of Love,0.00226,0.565,181708,0.966,1358,0.00653,11,0.285,-5.038,1,51,0.0337,141.967,4,0.716
American Dog,Gonna Stop Drinkin' Tomorrow,0.0282,0.346,207027,0.85,1879,0.0149,8,0.0604,-5.65,1,1,0.0523,135.732,4,0.527
La Casa Azul,Surf Up & Down,0.00269,0.498,229667,0.982,99151,0.337,0,0.281,-6.19,1,6,0.0517,179.424,4,0.68
Hidrogenesse,Fuig Llop Fuig Llop Fuig Llop (Bestiola),0.679,0.337,314300,0.62,14611,0.391,4,0.277,-8.917,0,2,0.0324,95.422,3,0.225
Scott Matthews,Suddenly You Figure Out,0.726,0.466,287720,0.349,21048,0.019,2,0.104,-12.166,1,7,0.0283,78.124,4,0.321
Jazzanova / Ben Westbeech,I Can See,0.0232,0.591,211823,0.838,70747,3.33e-05,4,0.104,-6.449,0,31,0.0408,114.502,4,0.769
Treat,Roar,0.00028,0.42,267560,0.951,15979,0.00459,11,0.102,-5.325,0,35,0.197,142.015,4,0.202
Fatboy Slim,Weapon of Choice 2010,0.0539,0.778,365747,0.878,880476,0.0943,6,0.0818,-5.937,0,19,0.305,128.022,4,0.676
Holy Fuck,Lucky,0.0014,0.6,251067,0.942,44256,0.821,1,0.0547,-5.652,1,11,0.0943,105.015,4,0.596
Sound Dimension,Mojo Rocksteady,0.494,0.733,159960,0.319,880476,0.724,9,0.388,-12.822,0,4,0.262,81.058,4,0.545
Clues,Let's Get Strong,0.963,0.369,211427,0.0964,2173,0.0993,6,0.0997,-15.624,1,9,0.0338,128.309,4,0.129
Capital Lights,Remember The Day,0.00011,0.536,210253,0.868,17849,0.0,7,0.0964,-4.641,1,19,0.0288,141.997,4,0.717
Madlib,Lucky Guy,0.672,0.427,367306,0.612,213757,0.0,1,0.761,-13.522,1,6,0.567,92.158,4,0.375
Thom Hell,All Good Things,0.311,0.527,322250,0.379,7454,0.00133,2,0.174,-12.961,0,9,0.0276,95.428,4,0.291
Chatham County Line,Birmingham Jail,0.444,0.315,257307,0.576,16135,0.0,9,0.0871,-5.638,0,19,0.0479,165.228,4,0.519
Rocco,Everybody 9.0,0.0359,0.815,193644,0.853,7947,0.176,0,0.332,-7.414,1,21,0.174,129.968,4,0.539
Heaven & Hell,Atom And Evil,0.00219,0.426,315160,0.781,111731,6.18e-05,3,0.231,-5.9,0,19,0.0382,119.973,4,0.217
Beans On Toast,Fancy Dress Frisbee,0.782,0.595,153800,0.789,35425,0.0,4,0.164,-4.288,1,12,0.106,92.789,4,0.961
Blank & Jones,Lazy Life,0.000447,0.767,319413,0.774,52712,0.78,5,0.101,-4.95,1,14,0.0883,117.984,4,0.794
Doctor Krapula,Ilegal,0.00218,0.667,179200,0.939,68783,0.0,0,0.255,-5.457,0,8,0.0374,101.499,4,0.924
Telecast,Shoreless Ocean,0.131,0.381,231533,0.864,2663,0.02,10,0.329,-6.264,1,6,0.0385,173.972,4,0.444
The Black Crowes,Been a Long Time (Waiting on Love),0.109,0.352,463987,0.799,407563,0.0489,5,0.71,-12.522,0,32,0.111,119.682,4,0.753
Gary Go,Brooklyn,0.777,0.256,215933,0.297,9090,0.0,2,0.13,-10.7,1,7,0.0354,171.356,4,0.0935
The Magnetic Fields,Walk a Lonely Road,0.559,0.319,184707,0.402,143782,0.0,0,0.154,-7.711,1,13,0.0276,183.805,4,0.246
Totimoshi,The Whisper,0.00168,0.488,198933,0.734,589,0.000227,0,0.0896,-6.223,1,0,0.0448,130.107,4,0.404
Helen Boulding,This I Swear,0.13,0.239,449640,0.347,127,0.0117,7,0.103,-8.386,1,0,0.0322,118.085,4,0.0486
Motel Motel,Harlem,0.0191,0.511,226960,0.822,353,0.000199,9,0.0996,-6.033,1,1,0.0549,127.959,4,0.504
Age Of Chance,Don't Get Mad Get Even (The All Nite Crank-Power Mix),8.41e-05,0.598,413819,0.934,527,0.465,9,0.177,-10.573,1,0,0.0409,126.076,4,0.702
Eric Chase,If You Tolerate This,2.31e-05,0.641,224701,0.856,5386,0.832,7,0.36,-6.619,1,10,0.0434,129.988,4,0.823
Max Richter,The Young Mariner,0.985,0.0679,247693,0.0324,447400,0.435,0,0.121,-22.234,0,27,0.0442,63.942,3,0.036
Marconi Union,Stationary,0.735,0.496,508133,0.236,126934,0.919,0,0.0811,-18.233,0,24,0.0391,159.953,4,0.0352
Boston Spaceships,How Wrong You Are,0.132,0.539,147053,0.934,2129,5.29e-06,0,0.394,-4.261,1,6,0.0525,129.898,1,0.699
Svinkels,Faites du bruit,0.0747,0.791,329893,0.736,20262,0.0,10,0.332,-3.478,0,12,0.276,99.991,4,0.8
Star Fucking Hipsters,The Path is Paved,0.000222,0.392,140480,0.985,29098,0.11,1,0.153,-5.472,1,21,0.177,153.556,4,0.161
Future Of The Left,Lapsed Catholics,0.0102,0.464,255533,0.39,19817,0.0405,4,0.092,-6.016,0,7,0.059,89.908,4,0.65
Kings Of Convenience,My Ship Isn't Pretty,0.861,0.441,227000,0.116,518016,0.00064,9,0.0924,-18.767,1,26,0.0395,77.089,4,0.158
Access to Arasaka,Caeropore,0.224,0.372,268540,0.84,3773,0.295,9,0.141,-9.449,0,3,0.719,175.113,3,0.164
A3Bandas,Algo falla,0.0409,0.55,247747,0.944,12413,0.0,6,0.162,-3.252,1,25,0.273,97.172,4,0.459
Duke Special,Jumping Jacks,0.552,0.546,179560,0.277,6661,0.0,1,0.0947,-13.497,1,1,0.0416,125.284,3,0.369
Late Night Alumni,What's in A Name,0.216,0.582,221958,0.667,55059,0.0726,4,0.111,-9.852,0,26,0.0469,126.022,4,0.279
El Columpio Asesino,Dolores Tres Pinos,0.365,0.579,238053,0.727,61788,0.788,5,0.16,-7.115,1,16,0.0317,106.007,4,0.5
Mantic Ritual,Thrashatonement,1.23e-05,0.487,169653,0.995,6446,0.00174,9,0.354,-1.32,0,5,0.108,123.324,4,0.246
Oldelaf et Monsieur D,3 minutes,0.944,0.87,61699,0.235,6391,0.017,2,0.0739,-17.887,1,7,0.117,79.155,4,0.346
Carrie Rodriguez,Let Me In,0.907,0.416,215017,0.239,7773,0.151,2,0.11,-16.351,1,1,0.0543,148.518,4,0.156
The Slackers,The TV Dinner Song,0.427,0.748,200453,0.528,44695,3.22e-06,11,0.105,-5.533,1,13,0.0559,179.026,4,0.962
Mouth Of The Architect,Rocking Chairs And Shotguns,0.000157,0.319,411680,0.629,14929,0.828,4,0.229,-5.503,0,7,0.0371,108.114,3,0.176
Whitechapel,Reprogrammed to Hate,0.00603,0.459,225933,0.994,312551,0.0044,11,0.142,-4.965,0,33,0.214,92.564,4,0.0572
Lucky Fonz III,Leave Your Body,0.989,0.591,162800,0.0423,10112,0.0,7,0.132,-14.651,0,3,0.0705,118.42,4,0.407
Rotten Sound,Deceit,0.0,0.204,102120,0.986,19557,6.91e-06,1,0.345,-3.682,1,3,0.0985,159.885,4,0.0376
Bigg Jus,Say Goodbye,0.392,0.56,240227,0.63,880476,0.0,0,0.0927,-9.406,1,1,0.49,75.2,4,0.465
Skream,Shake-It,0.000193,0.638,324947,0.494,87601,0.766,1,0.169,-12.508,1,7,0.0502,139.982,4,0.039
Reign Supreme,I Stand Defiant,0.000364,0.34,99147,0.982,12168,0.0,2,0.245,-3.462,1,17,0.238,133.809,4,0.137
Peter Horrevorts,Bloody Hands,0.127,0.955,591365,0.336,645,0.782,6,0.136,-8.705,1,15,0.514,125.018,4,0.344
Marissa Nadler,Rosary,0.901,0.378,236093,0.254,50723,0.114,0,0.103,-11.881,1,6,0.0309,146.897,3,0.0602
Skytech,Comet,0.000544,0.687,435349,0.726,880476,0.0326,10,0.0936,-8.215,1,0,0.0878,135.012,4,0.0549
Pereza,Voy A Comerte,0.0339,0.669,236040,0.799,332470,2.26e-05,7,0.108,-4.648,1,30,0.0265,115.033,4,0.658
Gary Allan,That Ain't Gonna Fly,0.00823,0.416,177067,0.935,662206,3.85e-06,4,0.177,-5.072,1,17,0.0658,152.145,4,0.565
Bad Company,Rock N' Roll Fantasy,0.0261,0.606,197467,0.716,577166,5.82e-06,2,0.13,-5.47,1,55,0.0285,112.299,4,0.868
Coque Malla,Me olvido de ti,0.316,0.781,220040,0.715,51139,0.0,1,0.0562,-5.903,1,14,0.0365,117.231,4,0.946
MNEMIC,Orbiting,2.37e-06,0.459,282880,0.891,24096,0.269,6,0.0554,-4.783,1,7,0.118,119.703,4,0.328
J. Tillman,Vessels,0.867,0.592,226680,0.0956,50630,0.000757,6,0.112,-13.536,1,8,0.0307,132.148,4,0.234
Alesha Dixon,The Light,0.000125,0.666,217510,0.643,150823,0.0152,6,0.207,-6.423,1,1,0.0367,127.974,4,0.419
Bob Dylan,Marchin' To The City,0.293,0.464,392240,0.444,4100228,1.07e-05,10,0.102,-8.689,1,24,0.0651,173.802,3,0.384
