,Id,id2,ArtistName,SongTitle
1470,TRAEXTM128E07811E1,SOLPZLH12A6D4F9D12,Frankee,Gotta Man
1471,TRAEXXT128F427AF12,SOANUHW12A8C137587,Williamson,Time You'll Never Get Back
1472,TRAEXYP128F4231193,SOMORCS12A58A7E211,Operator,Soulcrusher (Amended Album Version)
1473,TRAEYHF128F14B06D0,SODXJGJ12A6D4F9E5D,The Stooges,T.V. Eye (Take 3)
1474,TRAEYJG12903C98F15,SOIHKKW12AB0186CB7,Dntel,A Machine and a Memory Keeps You Alive
1475,TRAEYQC128F4239093,SOSWXBF12A58A78B99,David Meece,Some People They Never Believe (LP Version)
1476,TRAEYXM12903CF8B86,SOFMNYQ12AC468D899,Harvey Averne,Why Can't We Really Be Free
1477,TRAEZAZ128F930608E,SOKAMAI12AB01852F5,Tyrone Taylor,Members Only
1478,TRAEZFJ128F422A5C0,SOQVCQK12A6D4FD32F,Shanadoo,King Kong
1479,TRAEZKA128F4282B79,SOLOJYI12A8C13C49E,Kaija Koo,Savu hÃ¤lvenee
1480,TRAEZLQ128F427F954,SODZIBG12A8C13F4F3,Snow Patrol,Chasing Cars
1481,TRAEZMX128F425C3CE,SOZYFSB12A8C1393CF,Erik Berglund,All I Ask Of You
1482,TRAEZWE128F4244505,SOTSXZM12A8AE47061,GÃ¼nter Noris,Tigerauge Rock
1483,TRAFAAS12903CF0BE2,SOYGEQE12AF729A51E,Moonspell,Tired
1484,TRAFABD128F9321D41,SOEBDOO12AB01868CA,Chico Hamilton,Autumn In New York
1485,TRAFABO128F933DE53,SOMIPLK12AB017C7B2,Finntroll,Grottans Barn
1486,TRAFAEO128F92E9A19,SOSDYXX12AB017AD6B,RUN-DMC,King Of Rock
1487,TRAFAGF128F93184F8,SOBWLUO12A58A7DF7E,AndrÃ©a,It's Not Whatcha Got (Fondling Club Mix)
1488,TRAFAIB128F426E636,SOHRKRG12A6310F103,Placebo,Where Is My Mind (XFM Live Version)
1489,TRAFAID128F4243DAF,SOICNXT12A8BEE958B,Heaven 17,Resurrection Man
1490,TRAFAJA128F9333A92,SOVCWYN12AB0181888,Azukx,Lift (Joi Blarneyformasian)
1491,TRAFAJC128E078888B,SOGMESY12A67020F25,Queens Of The Stone Age,This Lullaby
1492,TRAFAKH128F9339643,SOKSIRH12AB017FDCB,Steve Azar,Indianola
1493,TRAFAKZ128F933D7B9,SOKLWWG12AB018A824,Chris Farlowe,Paperman_ Fly In The Sky - Original
1494,TRAFAQY12903CA70F7,SOAZSIZ12AB018AF81,The Suicide Machines,Your Silence
1495,TRAFATP128F424A9B7,SOVFVSB12A8C1384CC,Orquesta Broadway,El Termometro
1496,TRAFAXI128F9303F5B,SONWYRE12AB0181366,Kenny Neal,Since I Met You Baby
1497,TRAFBBP128F92F6CC9,SOJUORK12A8C143BE5,MC5,Looking At You (Cody High School)
1498,TRAFBDA128F14592A9,SOUSNTL12A6D4F7CE9,Ghorwane,Matarlatanta
1499,TRAFBDW128F932C0DA,SOSAIYU12AB01859D8,Nichols,Dirty tarraxa 2 (feat. Neuza)
1500,TRAFBGP128F1451DFF,SOHQLJI12A6D4F76F7,Francis Dunnery,The Ava Song
1501,TRAFBIO128F930138A,SODRLXB12AB017B14B,Julien Clerc,Comme Si C'Ã©tait Doux
1502,TRAFBMB128F424FAA4,SOBZOHA12A8C135417,Ennio Morricone,S.O.S.la Fine (Reprise 2
1503,TRAFBML128F93163FB,SOSQYCZ12AF72A1A14,Vaselines,Teenage Superstars (Album)
1504,TRAFBPN128F428B8CF,SOIKXDG12A8C13E7E1,Beto Cuevas,Mentira
1505,TRAFBSU12903D11AEC,SOIXMRD12AC468E1EB,Catia Werneck,Himalaya Dreams
1506,TRAFBVU128F426B3F6,SOHTGJW12A58A7D7D3,Dimmu Borgir,The Fundamental Alienation
1507,TRAFBXW128E0787291,SOAKCVK12A67020429,Off Broadway,Bully Bully (LP Version)
1508,TRAFBYD128F424ECD2,SOBPYWO12A8C133A1A,Bill & Gloria Gaither,Holy Ground (Homecoming Hymns Version)
1509,TRAFCHV12903C9D7A4,SOBMCVB12A8C1385CB,HÃ©lio Ziskind,Era um dia desses
1510,TRAFCMW128F933E808,SOAWMQC12AB0184136,Pumpkin Buzzard,Hard Pure
1511,TRAFCPP128F426EC01,SOJWZVU12A8C137019,Memphis Minnie,Pig Meat On The Line
1512,TRAFCVI128C7196BE6,SOPBJAX12A6310E86F,Steel Pulse,We Can Do It
1513,TRAFCWJ128F42515AE,SOGOHFY12A8C136F9C,Mississippi John Hurt,Waiting For You (I Forgive You Before I Go)
1514,TRAFCZM128F931AD24,SOHANRI12AB0186668,Caspa,Back to '93
1515,TRAFDBU128F93095F8,SOOGLXF12AF729E2D7,Pacha Massive,Take The Wheel
1516,TRAFDFA128F932C065,SOLFTJF12AB0183000,Kardinal Offishall / Keri Hilson,Numba 1 (Tide Is High)
1517,TRAFDFD128F14B07AB,SOTWAJH12A6D4FA397,THE COOKIES,Chains (LP Version)
1518,TRAFDJI128F427274E,SOOFGYY12A8C13A8DF,Peppermint Creeps,Bastard
1519,TRAFDPK128F930F2A3,SOPJETO12AB017BDAF,M Sane,"Unda Da Influence"" (Snippets)"
1520,TRAFDQJ12903CA09B9,SOQWDSR12AB01850B6,Oesch's die Dritten,Der weisse Mond von Maratonga
1521,TRAFDQM128F9337218,SOKYCTE12AB0185FE3,The Grip Weeds,Melancholia
1522,TRAFDRG128F42797B6,SOGDLTS12A8C135A9B,Alice In Chains,Sickman
1523,TRAFDXV12903D085CF,SOSFJWB12AB018906D,Vanessa Daou,Smoke
1524,TRAFEEO12903CFEC87,SOUXWAB12A5891DAB9,Dark Fortress,The Silver Gate
1525,TRAFEJT128F4252BF1,SOSCKDQ12A81C22BA4,Gloria,If Music Be The Food Of Love
1526,TRAFELG128F427C373,SOGFHXF12A8C136B2A,Wilshire,Special
1527,TRAFEOY128F4259E97,SOUZRAZ12A8C13835F,Legacy Five,Out Of My Darkness
1528,TRAFEPC128F4237505,SOCLPMP12A81C2354B,Seal,Prayer For The Dying (Album Version)
1529,TRAFEUS128F4258E64,SOOZPUG12A8C132EDD,Sir Neville Marriner,Ancient Airs and Dances (1996 Digital Remaster)_ Suite No. 2: III.  Campanae parisienses (anon.) - Aria (Marin Mersenne)
1530,TRAFEZF128F426C497,SOFYSKU12A8C13A72B,Nickelback,Follow You Home (Album Version)
1531,TRAFFCC128F9348D0D,SOCMBTX12AB0181E7E,AngÃ©lica MarÃ­a,Una Sopita De Tu Propio Chocolate
1532,TRAFFDW12903CE53B6,SOJGCBK12AB01884D3,Chris Standring,Say What!?!
1533,TRAFFEE12903CC04B4,SORRHKT12AB0186469,Mons Leidvin Takle,Blott En Dag
1534,TRAFFEM128F42A2223,SOQCUBJ12A8C13FEC6,Nicholas Hooper,The Sirius Deception (Album Version)
1535,TRAFFEQ12903CF4356,SOHFNIA12AC4689741,The Ocean,Catharsis Of A Heretic
1536,TRAFFIW128F4236391,SOZUQAZ12A81C21E0D,Los Solitarios,Verdad Amarga
1537,TRAFFKV12903CE29B5,SOJFIUP12AB0187346,Glen Washington,Your Love
1538,TRAFFPR128F421A35F,SOPRNQZ12A58A7B8E5,Anti-Flag,Spaz's House Destruction Party
1539,TRAFFRG128F421BD23,SOPMFLZ12A6D4F9D3A,Josh Groban,Mai [Live]
1540,TRAFFSE128F429FB8D,SOCIFJJ12A8C13F98C,Josh White,This Heart Of Mine
1541,TRAFGCY128F4246B9C,SOUSGHY12A8C13581E,The Paynes,When He Was On The Cross (I Was On His Mind)
1542,TRAFGKU128F42889EF,SOMFZZQ12A8C13AB56,Bacilos,Lo Mismo Que Yo (Bonus Track)
1543,TRAFGMJ128F930F532,SOIVGLD12AB0183ACA,4Him,Wings
1544,TRAFGPC128F9310D55,SORFXPG12AB0182E21,Scalplock,Pedagogy for the Oppressed (Album Version)
1545,TRAFGTJ128F42802B8,SOZOGUO12A8C13BD9E,Erkki Junkkarinen,Rakkautta KÃ¶Ã¶penhaminassa - FÃ¶rÃ¤lskad i KÃ¶penhamn -
1546,TRAFGYR128F930F410,SOWDPOU12AB018495D,Juggler,How It Feels
1547,TRAFHBH128F42970EF,SOLOEUX12A58A7C81F,Lee Ritenour,Keep It Alive
1548,TRAFHBM128F92EE7B0,SOHPDWN12AAA15E9AF,Cursed,Pariah
1549,TRAFHHN128F9317216,SOHQPWP12A58A7986C,The Fever,Bye Bye Betty Blue
1550,TRAFHJI128F9302CFF,SOHCTUT12A6D4FCD56,KRS-One,Getaway
1551,TRAFHKA128F429F7C0,SOVWFNE12A8C13FF36,Washboard Sam,Come On In
1552,TRAFHRS128F14599C0,SOPPBPK12A8C14683C,Semisonic,Secret Smile
1553,TRAFHWP128F9333343,SOZKQVH12AB01802D8,Carlos Vives,Si Es Que Te Vas
1554,TRAFHYI128F92F87BB,SOVWHFZ12A8C14489D,Vanessa Bell Armstrong,Greater
1555,TRAFIBB128F4242351,SOUXWCM12A8AE47834,Information Society,Hack 1/Charlie X
1556,TRAFIBT128F92FA8DE,SOISGJD12A8C144775,Tito Rodriguez_ Louie Ramirez,La Piel de Tu Alma
1557,TRAFICE128F4294E27,SOCGNBW12A8C14117F,Margaret Smith,Disciplinarian
1558,TRAFIDH128F4275C0D,SOMWNSA12A8C1343F1,Wilks featuring doniki,Fly to zion
1559,TRAFIGU12903CC70C2,SONBZKG12AB0187337,Carlos Baute,Estas hecha para mi (Directo 09)
1560,TRAFIHK12903CBDFF1,SOUEUCC12AB018C4B3,The Pineapple Thief,Boxing Day
1561,TRAFIKF128F92FD338,SODDLAZ12AB018350A,Blind Blake & The Royal Victoria Hotel Calypsos,Bahama Lullaby
1562,TRAFINB128F426E2F1,SOEULPB12A8C136DDF,John Tchicai,Musica Sacra Nova: Morgen I Frydenlund
1563,TRAFIPS128F428AF8E,SOKIHWH12A8C13AA35,Toots Thielemans,Le Temps Des Cerises
1564,TRAFIQB128F423DCBA,SONSFHN12A8C13463E,Tad,Stumblin' Man (Album)
1565,TRAFISG128F4263F8A,SONLCJU12A58A7B69C,Ultimate Fakebook,This Will Be Laughing Week
1566,TRAFITO12903D0D16A,SOXRRIP12AC4686877,Susana Seivane,Mazurcas das RÃ­as Baixas
1567,TRAFJBM128F9307AA0,SOGNDHO12AB017D71F,Oztara,ValÃ©rie
1568,TRAFJIW128E078E1DE,SOQOXXW12AF729F20B,Black Eyed Peas / Les Nubians / Mos Def,On My Own
1569,TRAFJJJ128E078E0B8,SOQAQJG12A67020725,Kraftwerk,Elektro Kardiogramm (Live)
1570,TRAFJKG128F9332800,SONNXDI12AB0186816,The Frequency,Ego is the drug/3am
1571,TRAFJQT12903CAA19E,SOVHFTL12AB018797C,Giorgos Tsalikis,Apotoma
1572,TRAFJRD128F4288F65,SOWRNMP12A8C13E4FD,Ziggy Marley And The Melody Makers,What's True
1573,TRAFJRJ128F932EC8C,SOEWSSK12AB018083E,MDO,Tonight_ Te AmarÃ©
1574,TRAFJUG128F92C77B1,SOKRHFH12A8C142167,Leigh Jones,Have It Your Way
1575,TRAFJUT128F42358BC,SOIKALD12A81C231CB,Between The Buried And Me,Foam Born (A) The Backtrack (Album Version)
1576,TRAFJUW128F427A988,SONYHUC12A8C13B90E,Tania Maria,Vem Pr'a Roda
1577,TRAFJVH128F42BC25E,SOCZSYW12AAF3B490E,DJ Quik,Pitch In OnA Party
1578,TRAFJVI128F428FA50,SOOUKOB12A8C13C30B,Massiel,AcordeÃ³n
1579,TRAFJVT128F4235E2B,SOXFNMQ12A81C203E0,Yahir,El Amor (Version Nortena)
1580,TRAFJXD128F931D0C4,SODDIXC12AB0180D2F,Micachu,Just In Case
1581,TRAFJYB128F9311212,SOAMXYQ12AB017C25E,Static-X,Love Dump (Clean Album Version)
1582,TRAFKBW128F428C4E6,SONNVKK12A8C13CFBC,Paso Doble,Kleine Killer
1583,TRAFKDF12903D09556,SOLKFAE12AC468D495,Skeeter Davis,It Was Only A Heart
1584,TRAFKDG12903CAB85C,SOSCTQW12AB0184E46,Webb Wilder,Too Cool for Love
1585,TRAFKDY128F932079B,SOMMQQU12AB0180EBF,Gruppo Jazz Marca,Sensazioni a_b & c
1586,TRAFKFP128F93366A1,SOSXZIN12AB0183785,Atman,Dancing With the Goddess (ttt rmx)
1587,TRAFKHA12903CF0E89,SOWPLTX12A5891F918,Shakedown,At Night
1588,TRAFKII128F1487F99,SONUEAD12A6D4F908B,Biddu,Raag Trance
1589,TRAFKKS128F92E3F23,SOBQQCL12AB0180A33,Parachute Band,No Eye Has Seen
1590,TRAFKLJ128F9331BE6,SOCNOQB12AB0183A1E,Leonid Rudenko,Summerfish
1591,TRAFKLP128F423A724,SORXZTM12A8C133942,Wilmington Chester Mass Choir,Lord You're Worthy (Album)
1592,TRAFKMJ128F14661D8,SOMDMNB12A6D4F49A2,Raze,Laying Down My Will (The Plan Album Version)
1593,TRAFKPI128EF357763,SOCUCXE12A6D4F2C3F,Stewart Francke,Across Decker's Field
1594,TRAFKRE128F932002B,SOPOPLW12A8C13A905,All Time Low,Umbrella
1595,TRAFKRN128F4215CC8,SOFEYIV12A6D4FAC9A,James Last,Summer Rain
1596,TRAFKSA128F930F4FA,SOLDIUL12A58A7BB1A,5th Ward Boyz,Undercover Gangstas
1597,TRAFKTU128F4234726,SOBOBPP12A8C12FFCE,Bill Perkins,Swing Spring
1598,TRAFKUS128F92D28DC,SOQJWZI12A8C140181,BÃ©zu,La bite du plombier
1599,TRAFLAR128F427FE8D,SOHWJYQ12A8C13658B,Spliff,S.O.S.
1600,TRAFLDX128F92DE085,SOKFCJJ12A67ADA72B,Bert Kaempfert And His Orchestra,Wheeling Free
1601,TRAFLFY128F92C637A,SOXKUGL12A8C142BB9,Rachel Portman,Bridget
1602,TRAFLGM128F9358F47,SOYXFNV12AB0182DEA,Miossec,Nos plus belles annÃ©es
1603,TRAFLMU128F4274A4D,SOLYAYO12A8C13C04D,G-Unit,I Don't Want To Talk About It
1604,TRAFLNZ128F92FE8CB,SOZBPIC12AB01813B0,Memphis Sheiks,Ramblin' On My Mind
1605,TRAFLYF128F1477D12,SOJOMNL12A6D4F872E,Champion Jack Dupree,Snaps Drinking Woman (LP Version)
1606,TRAFLYL128F932DB93,SOIQQIX12AB018827D,Atari Teenage Riot,Live At Brixton Academy 1999
1607,TRAFLZY128F148959F,SOLEETW12A6D4FB2FE,My Chemical Romance,House Of Wolves (Album Version)
1608,TRAFMAA12903CF56C6,SOLMPMK12AC468B131,Memphis La Blusera,Exactamente Medianoche
1609,TRAFMDA128F4224347,SONODJN12A6D4F9838,Sleepy John Estes,Street Car Blues
1610,TRAFMEJ128F4284652,SOEKRSK12A8C13CFB2,The Mad Capsule Markets, -start ID-
1611,TRAFMES128F930AB06,SOTYVNV12AB017CB2E,Schizoid,Dementia
1612,TRAFMGJ128F4262151,SOWHXYS12AC9E177F0,Bare Jr.,Snippet 15
1613,TRAFMHB12903CF4F12,SOQZISQ12AC4689482,Roger Williams,Cool Water
1614,TRAFMHY128F92FDDBF,SOVVITW12A8C146BD0,Del Tha Funkee Homosapien,Ya Lil' Crumbsnatchers (LP Version)
1615,TRAFMIA128F92E2B2B,SOMRBBO12A8C13F67B,Alice Cooper,This House Is Haunted
1616,TRAFMIO12903CAF172,SOWPIEE12AB0188A9D,Kai Winding,Captin Kut-Cha
1617,TRAFMME128F932B4D5,SOULXLO12AB018379D,Aiden,Killing Machine
1618,TRAFMNM128F4251008,SOFBBXV12A81C21835,Cal Tjader,Manuel's Mambo
1619,TRAFMPX128F4246C49,SOTHZUA12A8C13268A,Ill Nino,All I Ask For (Album Version)
1620,TRAFMQA12903CDA8D3,SORQNTS12AB018C1E1,ZaÃ¯ko Langa Langa,Fonsi
1621,TRAFMZT12903CBAE53,SOZOEYQ12A8C1406E3,Rebecca Lynn Howard,I'm Over You (Album Version)
1622,TRAFNAH128F42A400D,SOKQDCA12A8C13CDEF,Dive,Contact
1623,TRAFNBM128F92F4F88,SOHMOLH12A8C141C40,Barbara Lusch,Why Don't You Do Right
1624,TRAFNEI128F1458CAA,SODLHUG12A6D4F7BB7,Brand X,Hate Zone
1625,TRAFNGR12903CE3ACF,SOJCYIP12AC3DFA13C,HÃ©lio Ziskind,TelÃª
1626,TRAFNJM128F933D6DB,SOIBRMZ12AB018AEF4,Intars Busulis,Probka (Latvia)
1627,TRAFNMJ128F92D15D8,SOMKDZN12A8C144D1E,Charlie Rich,Only Me
1628,TRAFNNT128F92E4E81,SOKENHI12A8C1420D3,Virtuoso,Beautiful Maria of My Soul
1629,TRAFNPA128EF34E7A7,SOJFRZB12A6D4F92E2,Karen Peck And New River,Feels Good To Be Free
1630,TRAFNVQ12903CE7322,SOOFXBB12A8C137FF8,Judy Mowatt,Trade Winds
1631,TRAFNVU128F932361A,SOCOQSE12A8C13D17B,Marlene Dietrich,No Love No Nothing
1632,TRAFNWS128F931A45D,SOKUHGH12AB017FB12,Michael Bloomfield,I Must See Jesus
1633,TRAFOHK128F425F232,SOGFFYV12A8C138D74,Paul Rodgers,Alright Now
1634,TRAFOKY128F4276D91,SOVYZIA12A8C136E0D,Dead Prez,Assassination
1635,TRAFOKY128F92ED751,SORCRQT12A8C142A5A,David Cook,I Did it for You
1636,TRAFONO128F4248100,SOWYALW12A8C136BE6,Knack,A World Of My Own
1637,TRAFOTS128F42255A6,SOFEIDA12A6D4FBFA5,La Portuaria,Down On The Corner
1638,TRAFOZW128F92F1594,SOBDCSO12AB017F02D,Mulberry Lane,Come Dance With Me
1639,TRAFPAY128F146B23B,SONEAJZ12B0CEB476A,Liars,A Visit From Drum
1640,TRAFPDD128F92FBBA6,SOAUNDO12AB017BFF8,Tom Barabas,More Than Words
1641,TRAFPFW128F423B0A6,SOMXWZX12A58A7B385,Modeselektor,We Do It Too
1642,TRAFPGA12903CE1F1C,SOLQMCQ12AB018E469,Naseebo Lal_ Arif Lohar,Mar gaye te sada naal
1643,TRAFPHE128F4267123,SOWMUUZ12A8C133F2A,Chris Brown,Talking Drum (Isea '95)
1644,TRAFPIX128F42369C3,SOKSVLC12A8AE47DAD,DJ Taz,C.O.G. To The ATL
1645,TRAFPLF12903CD8AE1,SOBBSEY12A67ADB9AA,Gabriel Yared,La clÃ© parfumÃ©e
1646,TRAFPPX128F92DD3E1,SOSHWJO12A8C141A67,Starless & Bible Black,Hermione
1647,TRAFPQG128E07870D6,SOSNZMS12A58A791D0,Gustavo A. Santaolalla,La Vuelta
1648,TRAFPST128F932BBE0,SODNYLM12AB0180D14,Widespread Bloodshed,Wepons Of Mass Deception (Album)
1649,TRAFQAJ128F429458C,SOBIHSR12A8C139F30,Billie Jo Spears,Lizzie And The Rain Man
1650,TRAFQBZ128F93440E2,SOLUUOH12AB0189769,Smut Peddlers,Chicken Strips (THE DEMOS version)
1651,TRAFQCJ128F4244503,SOGCCYM12A8AE4705B,GÃ¼nter Noris,Was Machst Du Mit Dem Knie_ Lieber Hans?
1652,TRAFQEF128F93561A7,SORYSKI12AB0184790,Afrob feat. Sarah,Gief Konjunkturpaket VI
1653,TRAFQEG128F92FC332,SOWDDNA12AB0186074,Shinehead,The Real Rock
1654,TRAFQFD128F9343706,SOEHEYS12AB0181F19,Diesel Boy,Pocket Full Of Stars
1655,TRAFQFM128E078EC97,SOWNZHB12A6701C776,Eminem,The Way I Am
1656,TRAFQIV12903CFC000,SOXATHC12AC909720F,Milo,Back Into Business
1657,TRAFQJK128F92F5EBE,SOFCHBZ12A8C142084,Zeca Baleiro,Blues Do Elevador
1658,TRAFQJT12903CF4891,SOJARRO12AC90756C5,Ol' Dirty Bastard,Hippa To Da Hoppa [Explicit Version]
1659,TRAFQKX128F9347448,SOHQUTZ12AB0185F78,The Lord Weird Slough Feg,Beast In the Broch
1660,TRAFQMD128F92D4950,SOBQXJP12A6D4F7587,Six Brown Brothers,Battery Acid
1661,TRAFQOF128F933E3BA,SOWXIQN12AB01862EE,Mario Garcia,Mis SueÃ±os feat Norma Castro
1662,TRAFQQM128F92E2FD0,SOYOKOS12AB0181059,Eddie Jones,Perfidia
1663,TRAFQVV128F4260033,SOWDBUH12A8C138B73,Audio Adrenaline,Will Not Fade  (Hit Parade Album Version (new Song))
1664,TRAFRBN128F93095F4,SOAPQCG12AB017AAAB,Pacha Massive,Just Want To See Ya
1665,TRAFRCH12903CEA22D,SOLMFNE12AB018F807,Gob,No Regrets
1666,TRAFRDS12903CC0C66,SOXBYPK12AB018B86E,Zuma,Inferior (Late Night Version)
1667,TRAFRFF128F931DCEF,SOZINBT12AB017F5D0,Nick Conolly,Pseudoephedrine
1668,TRAFRFF128F9345B75,SOODPJI12AB0181BD8,Rupa & the April Fishes,C'est Moi
1669,TRAFRJH128E0781C5B,SOEPVWS12A6D4FAFC4,William Orbit,Love My Way
1670,TRAFRKR128F427D6E6,SOHAXFE12A8C13F057,Vitamin C,About Last Night (LP Version)
1671,TRAFRKU128F933CE16,SOMCPKY12AB0184197,The Black Crowes,Girl From A Pawnshop
1672,TRAFRLV128F4267ADF,SOLRGXU12A8C132FD7,Freddie King,Boogie Man
1673,TRAFRQY128F93186FB,SONGVVU12AB018719F,Amoral,Perfection Design
1674,TRAFRTX128F93426B7,SOFXFXN12AB01827D6,Steve Vai,Angel Food
1675,TRAFRVU128F42649A6,SOULEZE12A8C134B31,K's Choice,My Record Company
1676,TRAFRWD12903CC4A88,SOSNZGD12AB0186296,Rickie Lee Jones,Coolsville (Live Acoustic Version)
1677,TRAFRYJ128F92E638B,SOKJBKQ12A8C143666,Nine Inch Nails,Memorabilia
1678,TRAFSAO128F92EFA4B,SOLGZCP12A8C142CD0,The Fabulous Thunderbirds,I Can't Quit You Baby (Live) [Never Released]
1679,TRAFSAP128E0780ECF,SODNQJO12A6310F970,Wang Chung,Dance Hall Days
1680,TRAFSGJ12903CAA742,SOHDMZZ12AB018AC70,Tex Williams,Smoke! Smoke! Smoke! (That Cigarette)
1681,TRAFSGL128F42ADA3E,SOVFDZT12A8C140710,Foo Fighters,Razor
1682,TRAFSIP128F9301AE9,SOLITMH12A58A78F01,Faithless,Six
1683,TRAFSKF128F145CC8C,SOHEORL12A6D4F7EF6,Jo Privat,Sous Les Ponts De Paris (Valse)
1684,TRAFSLJ128F14913B0,SOEIZWQ12A6D4F8E21,Marion Harris,Would You Like To Take A Walk?
1685,TRAFSQP128F424C04F,SOXKNIV12A8C132248,Gus Viseur,Le Bal Du P'tit Jardin
1686,TRAFSSU128EF344074,SOLWWCO12A58A77015,Willie Bobo,A Little Tear
1687,TRAFTAM128F4294843,SOVLDMX12A8C141DB5,Ice Cube,When Will They Shoot? (Explicit)
1688,TRAFTCT128F425A900,SOWCEQL12AF729E70C,Rick Astley,Close To You
1689,TRAFTDN128F427C29D,SOFKTPP12A8C1385CA,Hot Chip,Hold On
1690,TRAFTDZ128F42355ED,SONWURF12A8C134ABD,US Coast Guard Band,Independentia
1691,TRAFTFF128F930F77C,SOWHSFS12AB0183B7D,Lollipop Lust Kill,Bury You
1692,TRAFTJB128F931919E,SOORSEW12A8C1375CB,Bill Douglas,Highland
1693,TRAFTMA128F933A3D7,SONPKNE12AB0180390,Los Fabulosos Cadillacs,Matador
1694,TRAFTOE12903CF3F5E,SOBOPBU12AB0180EBE,Georges Brassens,Colombine
1695,TRAFTPO128F9313CF8,SOKQZYR12AB0182223,Michael Bloomfield,You're Killing My Love
1696,TRAFTRX128F422D182,SOLTYUO12A8AE4758A,Chariots,Ghosts
1697,TRAFTRY128F9329C26,SOPOHPD12AB017F153,Mudhoney,It Is Us
1698,TRAFTVR128F14775A1,SOJITMV12A6D4F7A00,Apache Indian,Badd Indian
1699,TRAFUAM128F423640A,SOPMEON12A81C1FDB9,J. Karjalainen & Mustat Lasit,Keinu Kanssani (2003 Digital Remaster)
1700,TRAFUGB128F92EDEDC,SOAAHZS12A8C143A21,Kari Tapio,Rakkauden veteraani
1701,TRAFUKW12903CD802A,SOGHNTC12AB0188168,Mink DeVille,She's So Tough
1702,TRAFUOZ128EF35A549,SONQOIL12A6D4F4D47,John Frizzell,DEFCON 4
1703,TRAFURE12903D1135B,SOTZYEK12AC468911E,Steve Chou,Wo Men De Fei Leng Cui
1704,TRAFUTE128F930F510,SOKTTAS12AB0182418,Bob Carlisle,Somewhere
1705,TRAFUTO128F428E434,SONXDIC12A8C1377FE,Cantara,Ubi Caritas
1706,TRAFUWI128F934C730,SORGVTY12AB018349A,GWAR,Surf of Syn
1707,TRAFUWS128F9320678,SOCNCAD12AB0187375,Mongo Santamaria,Hush
1708,TRAFUXV128F148C901,SOBNOBG12A6D4FB54B,Bert Kaempfert And His Orchestra,Let's Go Home
1709,TRAFVDP128F425F856,SOBVMXR12A58A7AE67,Vincenzo Bellini,Bellini: Norma: Vanne_ e li cela entrambi
1710,TRAFVDV128F42936BA,SOFSRSS12A8C13B685,Ronnie Milsap,Wrong End Of The Rainbow
1711,TRAFVEB128F933CA60,SOMYTZI12AB0185326,Jimmy Wakely,If Santa Claus Could Bring You Back To Me
1712,TRAFVME128F4269F32,SOGTVGQ12A8C13952B,Christian Quast,You Are!
1713,TRAFVTW128F92CDA70,SOJEWUE12A8C1437CD,James Scott Skinner,Mrs Scott Skinner / Mackenzie Hay / The Devil's Elbow
1714,TRAFVUV128F4282D36,SOZDOYP12A8C13ABDF,Evolution,Peyote
1715,TRAFVWT128F42B1656,SOFJEAL12A8C13E4C5,Theodor Zox,What's in a number & Feed me lies remixes
1716,TRAFVYN128F42149F0,SOPNINI12A58A7E304,Mix Mob,Intro: The Dragon
1717,TRAFWCO12903CB146E,SOIZDTU12AB01840C5,Erja Lyytinen,Soul Of A Man
1718,TRAFWEV128F428D391,SOLUABP12AF72A2CD2,Cake,Alpha Beta Parking Lot
1719,TRAFWGD128F422F352,SOCKCXC12A6D4FD052,Between The Buried And Me,Geek USA (Album Version)
1720,TRAFWIJ128F93305F6,SOKHDOO12AB01825E3,Gustavo Cerati,Amo Dejarte Asi
1721,TRAFWMO128F92E8216,SOGEONB12A8C1429C7,Oldelaf et Monsieur D,La fÃªte Ã  la prison
1722,TRAFWOX12903CC1FA8,SORMDIB12AB018C316,LORE,Pluvialus
1723,TRAFWRG128F4295089,SOGOBGK12AF72A633B,Goldfinger,Forgiveness
1724,TRAFWVO128F9300880,SOWABTJ12AB0182291,The Embarrassment,Song For Val
1725,TRAFXAM128F9349349,SODPOUC12AB01890EF,Tiny Bradshaw,The Train Kept A Rollin
1726,TRAFXCL128F92E7FFD,SOCISCT12AB0180021,AndrÃ© Verchuren,Aviatic
1727,TRAFXCP128F93182DD,SOQNZJZ12AB01823AE,Kool Savas,Keiner auÃŸer uns
1728,TRAFXEY128F148AECD,SOKVBXA12A6D4F89AF,Latif,Luv In the First
1729,TRAFXHL128F148D175,SOAGJGA12A6D4F980C,Rickie Lee Jones,Love Is Gonna Bring Us Back Alive
1730,TRAFXMZ128F42AFC47,SOKPCQK12A8C14038A,Otis Spann,Can't Do Me No Good
1731,TRAFXPQ128F425385C,SOCEZZL12A81C23CD9,Jerry Goldsmith,Main Title
1732,TRAFXSK128F9342717,SOGQWRF12AB0185E0B,Matteo Bonfanti e i maledetti,Plaza de Mayo
1733,TRAFXSM128F92E5541,SOBCJVI12A8C14220B,Naseebo Lal,Dil Naheen Lagda
1734,TRAFXST128F92C5B0A,SOBJLED12A8C14108C,Seal,Whirlpool [Live]
1735,TRAFXYN128F148B3B4,SOBHZOV12AF729E943,Tesla,The Way It Is
1736,TRAFXZW128F14B0914,SOMGNAS12A6D4FA805,Utopia,The Up
1737,TRAFYAV128F42ACA8C,SOMFNPC12A8C13E5FE,BÃ©nabar,Tu Peux Compter Sur Moi
